Hour,Wind,Solar,Coal,Gas,Biomass
6799,0.794115424,0.0,1,1,1
6800,0.81653142,0.0,1,1,1
6801,0.831639946,0.0,1,1,1
6802,0.832269728,0.0,1,1,1
6803,0.839070082,0.0,1,1,1
6804,0.849659443,0.0,1,1,1
6805,0.784172058,0.0,1,1,1
6806,0.757798076,0.0,1,1,1
6807,0.788836479,0.006475077,1,1,1
6808,0.715164781,0.252230793,1,1,1
6809,0.789821208,0.454523593,1,1,1
6810,0.772509575,0.60481298,1,1,1
6811,0.753693581,0.754903555,1,1,1
6812,0.630662978,0.666796684,1,1,1
6813,0.679225326,0.686133027,1,1,1
6814,0.657669365,0.753010452,1,1,1
6815,0.484500051,0.730902195,1,1,1
6816,0.680879116,0.557332158,1,1,1
6817,0.711562514,0.411815494,1,1,1
6818,0.765020013,0.030282706,1,1,1
6819,0.554850459,0.0,1,1,1
6820,0.438147694,0.0,1,1,1
6821,0.507576644,0.0,1,1,1
6822,0.680848956,0.0,1,1,1
6823,0.714593053,0.0,1,1,1
6824,0.728087187,0.0,1,1,1
6825,0.736644983,0.0,1,1,1
6826,0.826587737,0.0,1,1,1
6827,0.674215078,0.0,1,1,1
6828,0.71269542,0.0,1,1,1
6829,0.648719132,0.0,1,1,1
6830,0.664120555,0.0,1,1,1
6831,0.521241963,0.002122255,1,1,1
6832,0.522106528,0.447097152,1,1,1
6833,0.591905355,0.70843488,1,1,1
6834,0.484418571,0.761193633,1,1,1
6835,0.461953521,0.784416795,1,1,1
6836,0.410716414,0.727864504,1,1,1
6837,0.499688625,0.72646594,1,1,1
6838,0.428670049,0.762763739,1,1,1
6839,0.420380056,0.676773071,1,1,1
6840,0.452897578,0.502385557,1,1,1
6841,0.628286302,0.422526538,1,1,1
6842,0.668530583,0.07853131,1,1,1
6843,0.514080346,0.0,1,1,1
6844,0.288915247,0.0,1,1,1
6845,0.450416565,0.0,1,1,1
6846,0.491510153,0.0,1,1,1
6847,0.470513284,0.0,1,1,1
6848,0.42269963,0.0,1,1,1
6849,0.290321887,0.0,1,1,1
6850,0.363862753,0.0,1,1,1
6851,0.443837106,0.0,1,1,1
6852,0.238141686,0.0,1,1,1
6853,0.159320563,0.0,1,1,1
6854,0.084530607,0.0,1,1,1
6855,0.059175532,0.131084621,1,1,1
6856,0.010776884,0.534605801,1,1,1
6857,0.0,0.764573574,1,1,1
6858,0.0,0.896172523,1,1,1
6859,0.016304668,0.936864495,1,1,1
6860,0.102013618,0.957893014,1,1,1
6861,0.09864077,0.963908851,1,1,1
6862,0.095872238,0.76267302,1,1,1
6863,0.163580447,0.920891643,1,1,1
6864,0.072403133,0.788511276,1,1,1
6865,0.031790391,0.544604957,1,1,1
6866,0.003853228,0.13031593,1,1,1
6867,0.000659139,0.0,1,1,1
6868,0.036749706,0.0,1,1,1
6869,0.217933461,0.0,1,1,1
6870,0.184691638,0.0,1,1,1
6871,0.165229455,0.0,1,1,1
6872,0.118502848,0.0,1,1,1
6873,0.035235494,0.0,1,1,1
6874,0.020910069,0.0,1,1,1
6875,0.021547928,0.0,1,1,1
6876,0.044142954,0.0,1,1,1
6877,0.024598235,0.0,1,1,1
6878,0.097609006,0.0,1,1,1
6879,0.162682101,0.152537838,1,1,1
6880,0.21966134,0.557051778,1,1,1
6881,0.291880846,0.787350535,1,1,1
6882,0.368315458,0.91787672,1,1,1
6883,0.466149896,0.972332418,1,1,1
6884,0.316272378,0.985745907,1,1,1
6885,0.364950359,0.994042754,1,1,1
6886,0.246966973,0.762398481,1,1,1
6887,0.175851554,0.941202343,1,1,1
6888,0.158511564,0.798860967,1,1,1
6889,0.142712206,0.556903481,1,1,1
6890,0.05286235,0.138440371,1,1,1
6891,0.125128835,0.0,1,1,1
6892,0.102411382,0.0,1,1,1
6893,0.186594054,0.0,1,1,1
6894,0.235021055,0.0,1,1,1
6895,0.140242577,0.0,1,1,1
6896,0.096590027,0.0,1,1,1
6897,0.181561112,0.0,1,1,1
6898,0.166602165,0.0,1,1,1
6899,0.219844416,0.0,1,1,1
6900,0.323647499,0.0,1,1,1
6901,0.243382365,0.0,1,1,1
6902,0.279728562,0.0,1,1,1
6903,0.145482853,0.09689945,1,1,1
6904,0.139144972,0.537245214,1,1,1
6905,0.12774533,0.767261863,1,1,1
6906,0.076577023,0.895584047,1,1,1
6907,0.254203886,0.945203781,1,1,1
6908,0.280376792,0.964219272,1,1,1
6909,0.407156229,0.969088197,1,1,1
6910,0.383469999,0.731802225,1,1,1
6911,0.229002386,0.914863467,1,1,1
6912,0.057851151,0.78320837,1,1,1
6913,0.092462838,0.551142693,1,1,1
6914,0.081626847,0.16572006,1,1,1
6915,0.005051328,0.0,1,1,1
6916,0.028347258,0.0,1,1,1
6917,0.122710332,0.0,1,1,1
6918,0.097405955,0.0,1,1,1
6919,0.212321922,0.0,1,1,1
6920,0.31696701,0.0,1,1,1
6921,0.362980783,0.0,1,1,1
6922,0.210356027,0.0,1,1,1
6923,0.184856787,0.0,1,1,1
6924,0.128668338,0.0,1,1,1
6925,0.093799382,0.0,1,1,1
6926,0.212984085,0.0,1,1,1
6927,0.078787401,0.10746184,1,1,1
6928,0.152664736,0.550373018,1,1,1
6929,0.064333111,0.775891781,1,1,1
6930,0.002764741,0.892886519,1,1,1
6931,0.011093508,0.945031762,1,1,1
6932,0.168176994,0.963850856,1,1,1
6933,0.451596737,0.975765467,1,1,1
6934,0.378915012,0.730123639,1,1,1
6935,0.356059551,0.920074821,1,1,1
6936,0.179135397,0.778500676,1,1,1
6937,0.081800878,0.546580791,1,1,1
6938,0.030949511,0.156666011,1,1,1
6939,0.026991785,0.0,1,1,1
6940,0.058474176,0.0,1,1,1
6941,0.107352868,0.0,1,1,1
6942,0.164494067,0.0,1,1,1
6943,0.291948795,0.0,1,1,1
6944,0.317272723,0.0,1,1,1
6945,0.162642092,0.0,1,1,1
6946,0.153004527,0.0,1,1,1
6947,0.188017398,0.0,1,1,1
6948,0.185962617,0.0,1,1,1
6949,0.108176246,0.0,1,1,1
6950,0.077970147,0.0,1,1,1
6951,0.13371551,0.070969582,1,1,1
6952,0.226136029,0.54294908,1,1,1
6953,0.205555618,0.769979656,1,1,1
6954,0.09419094,0.897560537,1,1,1
6955,0.337049901,0.941813827,1,1,1
6956,0.607577741,0.956425786,1,1,1
6957,0.620062709,0.956237674,1,1,1
6958,0.723238111,0.728868723,1,1,1
6959,0.642489076,0.897202969,1,1,1
6960,0.413886368,0.751261353,1,1,1
6961,0.214697003,0.469142348,1,1,1
6962,0.201755613,0.068408318,1,1,1
6963,0.270329088,0.0,1,1,1
6964,0.20030129,0.0,1,1,1
6965,0.261775672,0.0,1,1,1
6966,0.252799392,0.0,1,1,1
6967,0.174168274,0.0,1,1,1
6968,0.150708362,0.0,1,1,1
6969,0.179587319,0.0,1,1,1
6970,0.060852446,0.0,1,1,1
6971,0.057003967,0.0,1,1,1
6972,0.131944299,0.0,1,1,1
6973,0.128307655,0.0,1,1,1
6974,0.160948515,0.0,1,1,1
6975,0.068922207,0.0,1,1,1
6976,0.073391043,0.491859466,1,1,1
6977,0.097316295,0.725050211,1,1,1
6978,0.01299074,0.838443398,1,1,1
6979,0.049670868,0.88545835,1,1,1
6980,0.068747208,0.867468774,1,1,1
6981,0.169540763,0.862443447,1,1,1
6982,0.167736799,0.841052532,1,1,1
6983,0.118404858,0.775969386,1,1,1
6984,0.021182746,0.661730886,1,1,1
6985,0.016859155,0.425328732,1,1,1
6986,0.058083367,0.0,1,1,1
6987,0.084889688,0.0,1,1,1
6988,0.302308559,0.0,1,1,1
6989,0.355341464,0.0,1,1,1
6990,0.277237028,0.0,1,1,1
6991,0.095741011,0.0,1,1,1
6992,0.081862435,0.0,1,1,1
6993,0.033863973,0.0,1,1,1
6994,0.097897522,0.0,1,1,1
6995,0.182865977,0.0,1,1,1
6996,0.133100152,0.0,1,1,1
6997,0.214998066,0.0,1,1,1
6998,0.309164345,0.0,1,1,1
6999,0.431048334,0.002805378,1,1,1
7000,0.130213216,0.522098422,1,1,1
7001,0.075280607,0.751222849,1,1,1
7002,0.007856199,0.898207545,1,1,1
7003,0.001113921,0.949058592,1,1,1
7004,0.032198183,0.967587829,1,1,1
7005,0.054941386,0.966977954,1,1,1
7006,0.063412085,0.97255373,1,1,1
7007,0.051808,0.89481926,1,1,1
7008,0.070677347,0.753472984,1,1,1
7009,0.053368062,0.487683296,1,1,1
7010,0.066148959,0.0,1,1,1
7011,0.119433403,0.0,1,1,1
7012,0.376070172,0.0,1,1,1
7013,0.461822808,0.0,1,1,1
7014,0.512540579,0.0,1,1,1
7015,0.425349325,0.0,1,1,1
7016,0.487444222,0.0,1,1,1
7017,0.481431633,0.0,1,1,1
7018,0.565286577,0.0,1,1,1
7019,0.609001517,0.0,1,1,1
7020,0.779201865,0.0,1,1,1
7021,0.842408895,0.0,1,1,1
7022,0.745425463,0.0,1,1,1
7023,0.648568928,0.0,1,1,1
7024,0.474823177,0.353923291,1,1,1
7025,0.1257267,0.691232204,1,1,1
7026,0.509883881,0.758536696,1,1,1
7027,0.351456821,0.877442658,1,1,1
7028,0.475714862,0.925927997,1,1,1
7029,0.430963755,0.917341948,1,1,1
7030,0.495604247,0.9391734,1,1,1
7031,0.445006758,0.868999004,1,1,1
7032,0.540535927,0.705555081,1,1,1
7033,0.637386739,0.350280464,1,1,1
7034,0.620998919,0.0,1,1,1
7035,0.5834167,0.0,1,1,1
7036,0.596684337,0.0,1,1,1
7037,0.624410391,0.0,1,1,1
7038,0.651724041,0.0,1,1,1
7039,0.679395139,0.0,1,1,1
7040,0.69827497,0.0,1,1,1
7041,0.695721984,0.0,1,1,1
7042,0.76116395,0.0,1,1,1
7043,0.785591781,0.0,1,1,1
7044,0.777882695,0.0,1,1,1
7045,0.803127527,0.0,1,1,1
7046,0.782586813,0.0,1,1,1
7047,0.821570694,0.0,1,1,1
7048,0.78061074,0.146934569,1,1,1
7049,0.746123672,0.481995851,1,1,1
7050,0.750500619,0.648302317,1,1,1
7051,0.643121004,0.748306394,1,1,1
7052,0.82755065,0.761605859,1,1,1
7053,0.77554369,0.756554604,1,1,1
7054,0.691420436,0.724385977,1,1,1
7055,0.69202435,0.597011387,1,1,1
7056,0.752115726,0.574723661,1,1,1
7057,0.799725056,0.222875029,1,1,1
7058,0.723754287,0.0,1,1,1
7059,0.81381762,0.0,1,1,1
7060,0.798252821,0.0,1,1,1
7061,0.779341936,0.0,1,1,1
7062,0.807501435,0.0,1,1,1
7063,0.713293672,0.0,1,1,1
7064,0.793535292,0.0,1,1,1
7065,0.81442225,0.0,1,1,1
7066,0.812930048,0.0,1,1,1
7067,0.795083761,0.0,1,1,1
7068,0.791623592,0.0,1,1,1
7069,0.807251751,0.0,1,1,1
7070,0.751916409,0.0,1,1,1
7071,0.706525981,0.0,1,1,1
7072,0.570611715,0.137896046,1,1,1
7073,0.437392235,0.43812722,1,1,1
7074,0.397281647,0.647600055,1,1,1
7075,0.435663313,0.801767707,1,1,1
7076,0.26276499,0.942845106,1,1,1
7077,0.252165794,0.961310267,1,1,1
7078,0.299575418,0.940690994,1,1,1
7079,0.214994937,0.857906222,1,1,1
7080,0.392769247,0.663381696,1,1,1
7081,0.564318776,0.422336727,1,1,1
7082,0.489105344,0.0,1,1,1
7083,0.686324835,0.0,1,1,1
7084,0.692178786,0.0,1,1,1
7085,0.64460063,0.0,1,1,1
7086,0.651595771,0.0,1,1,1
7087,0.69080025,0.0,1,1,1
7088,0.639932871,0.0,1,1,1
7089,0.740771472,0.0,1,1,1
7090,0.746583283,0.0,1,1,1
7091,0.667697668,0.0,1,1,1
7092,0.715235829,0.0,1,1,1
7093,0.724022269,0.0,1,1,1
7094,0.80405426,0.0,1,1,1
7095,0.656935632,0.0,1,1,1
7096,0.515749812,0.246451348,1,1,1
7097,0.477298468,0.522592545,1,1,1
7098,0.444738507,0.699902415,1,1,1
7099,0.478435874,0.72759521,1,1,1
7100,0.614760399,0.756909132,1,1,1
7101,0.635977447,0.727947712,1,1,1
7102,0.700131655,0.737019658,1,1,1
7103,0.495257795,0.666213989,1,1,1
7104,0.663092256,0.675234258,1,1,1
7105,0.677044988,0.41862458,1,1,1
7106,0.543855667,0.0,1,1,1
7107,0.766530633,0.0,1,1,1
7108,0.801820636,0.0,1,1,1
7109,0.764995456,0.0,1,1,1
7110,0.828930974,0.0,1,1,1
7111,0.853360772,0.0,1,1,1
7112,0.856579304,0.0,1,1,1
7113,0.807819366,0.0,1,1,1
7114,0.854569077,0.0,1,1,1
7115,0.849452019,0.0,1,1,1
7116,0.883523107,0.0,1,1,1
7117,0.881931186,0.0,1,1,1
7118,0.873358727,0.0,1,1,1
7119,0.863613844,0.0,1,1,1
7120,0.832239807,0.250835091,1,1,1
7121,0.601779282,0.688703418,1,1,1
7122,0.586091697,0.821393847,1,1,1
7123,0.447852194,0.994879842,1,1,1
7124,0.092723414,0.999829054,1,1,1
7125,0.276712805,0.939324617,1,1,1
7126,0.108147778,0.994843245,1,1,1
7127,0.068206191,0.923940182,1,1,1
7128,0.064580441,0.768526554,1,1,1
7129,0.106466219,0.506961823,1,1,1
7130,0.188725665,0.0,1,1,1
7131,0.206741571,0.0,1,1,1
7132,0.586722612,0.0,1,1,1
7133,0.400961727,0.0,1,1,1
7134,0.524467051,0.0,1,1,1
7135,0.587509274,0.0,1,1,1
7136,0.577551723,0.0,1,1,1
7137,0.372813642,0.0,1,1,1
7138,0.389184892,0.0,1,1,1
7139,0.163087413,0.0,1,1,1
7140,0.17518647,0.0,1,1,1
7141,0.133119181,0.0,1,1,1
7142,0.252182335,0.0,1,1,1
7143,0.134068906,0.0,1,1,1
7144,0.122074649,0.497395068,1,1,1
7145,0.093752325,0.749402046,1,1,1
7146,0.008585379,0.893265009,1,1,1
7147,0.04404977,0.952877522,1,1,1
7148,0.12529476,0.963678241,1,1,1
7149,0.099832512,0.975126684,1,1,1
7150,0.0296265,0.980271339,1,1,1
7151,0.025349867,0.905368805,1,1,1
7152,0.083775476,0.751327991,1,1,1
7153,0.045951448,0.496950507,1,1,1
7154,0.023619406,0.0,1,1,1
7155,0.025181387,0.0,1,1,1
7156,0.000457008,0.0,1,1,1
7157,0.044254206,0.0,1,1,1
7158,0.085080825,0.0,1,1,1
7159,0.20148778,0.0,1,1,1
7160,0.305566251,0.0,1,1,1
7161,0.481698811,0.0,1,1,1
7162,0.488191009,0.0,1,1,1
7163,0.355725706,0.0,1,1,1
7164,0.451087534,0.0,1,1,1
7165,0.273121923,0.0,1,1,1
7166,0.456297278,0.0,1,1,1
7167,0.451106071,0.0,1,1,1
7168,0.476052761,0.505701542,1,1,1
7169,0.286827058,0.75589335,1,1,1
7170,0.42310667,0.919203758,1,1,1
7171,0.213370949,0.983483315,1,1,1
7172,0.103462793,0.993021488,1,1,1
7173,0.057358678,0.995144963,1,1,1
7174,0.049363893,0.99999702,1,1,1
7175,0.116303176,0.935638726,1,1,1
7176,0.175895229,0.785218,1,1,1
7177,0.049311519,0.522702754,1,1,1
7178,0.009661968,0.0,1,1,1
7179,0.038459368,0.0,1,1,1
7180,0.231433779,0.0,1,1,1
7181,0.246279985,0.0,1,1,1
7182,0.122354254,0.0,1,1,1
7183,0.085388765,0.0,1,1,1
7184,0.247686908,0.0,1,1,1
7185,0.244259581,0.0,1,1,1
7186,0.433241397,0.0,1,1,1
7187,0.41220361,0.0,1,1,1
7188,0.198184371,0.0,1,1,1
7189,0.149560392,0.0,1,1,1
7190,0.110025004,0.0,1,1,1
7191,0.065045208,0.0,1,1,1
7192,0.148800731,0.516114175,1,1,1
7193,0.171716288,0.762749076,1,1,1
7194,0.067113228,0.91936326,1,1,1
7195,0.212216839,0.995764136,1,1,1
7196,0.317878991,1.0,1,1,1
7197,0.329669207,1.0,1,1,1
7198,0.305452257,1.0,1,1,1
7199,0.205768272,0.935872018,1,1,1
7200,0.121343985,0.776323795,1,1,1
7201,0.089834429,0.513807833,1,1,1
7202,0.037975375,0.0,1,1,1
7203,0.028030671,0.0,1,1,1
7204,0.046399519,0.0,1,1,1
7205,0.06857647,0.0,1,1,1
7206,0.095185667,0.0,1,1,1
7207,0.069718465,0.0,1,1,1
7208,0.013681701,0.0,1,1,1
7209,0.028083798,0.0,1,1,1
7210,0.030072268,0.0,1,1,1
7211,0.045998007,0.0,1,1,1
7212,0.064097762,0.0,1,1,1
7213,0.063939914,0.0,1,1,1
7214,0.2141352,0.0,1,1,1
7215,0.112589806,0.0,1,1,1
7216,0.148354232,0.515878439,1,1,1
7217,0.235601157,0.76266408,1,1,1
7218,0.052926026,0.908275247,1,1,1
7219,0.113923773,0.972872436,1,1,1
7220,0.271365255,0.986378074,1,1,1
7221,0.456622303,0.991077423,1,1,1
7222,0.411802948,0.994410515,1,1,1
7223,0.331537783,0.923964739,1,1,1
7224,0.027293073,0.763364971,1,1,1
7225,0.004723873,0.503904104,1,1,1
7226,0.010150114,0.0,1,1,1
7227,0.001757064,0.0,1,1,1
7228,0.000797717,0.0,1,1,1
7229,0.040775318,0.0,1,1,1
7230,0.041350063,0.0,1,1,1
7231,0.05417373,0.0,1,1,1
7232,0.124067619,0.0,1,1,1
7233,0.261863679,0.0,1,1,1
7234,0.340170801,0.0,1,1,1
7235,0.520486116,0.0,1,1,1
7236,0.482365191,0.0,1,1,1
7237,0.361297786,0.0,1,1,1
7238,0.245217592,0.0,1,1,1
7239,0.246727556,0.0,1,1,1
7240,0.443794489,0.503833532,1,1,1
7241,0.22289893,0.752135813,1,1,1
7242,0.024203839,0.89039135,1,1,1
7243,0.005106935,0.965979338,1,1,1
7244,0.051259581,0.984744072,1,1,1
7245,0.095883757,0.990944386,1,1,1
7246,0.189124972,0.997229695,1,1,1
7247,0.089290321,0.918692529,1,1,1
7248,0.03623601,0.762580156,1,1,1
7249,0.014667375,0.503029644,1,1,1
7250,0.018387575,0.0,1,1,1
7251,0.020807,0.0,1,1,1
7252,0.060197309,0.0,1,1,1
7253,0.063713059,0.0,1,1,1
7254,0.03965025,0.0,1,1,1
7255,0.018720221,0.0,1,1,1
7256,0.020306803,0.0,1,1,1
7257,0.070018128,0.0,1,1,1
7258,0.086718202,0.0,1,1,1
7259,0.132087022,0.0,1,1,1
7260,0.17708011,0.0,1,1,1
7261,0.371534884,0.0,1,1,1
7262,0.383082271,0.0,1,1,1
7263,0.413665652,0.0,1,1,1
7264,0.414877355,0.503072143,1,1,1
7265,0.362574458,0.756145,1,1,1
7266,0.12913011,0.897004366,1,1,1
7267,0.00069534,0.963511348,1,1,1
7268,0.055387121,0.986802816,1,1,1
7269,0.145993769,0.996080339,1,1,1
7270,0.247321993,0.99813199,1,1,1
7271,0.139697522,0.913313627,1,1,1
7272,0.103539094,0.753705382,1,1,1
7273,0.049490735,0.47990644,1,1,1
7274,0.023348104,0.0,1,1,1
7275,0.026986185,0.0,1,1,1
7276,0.02689448,0.0,1,1,1
7277,0.069154263,0.0,1,1,1
7278,0.050793376,0.0,1,1,1
7279,0.077403225,0.0,1,1,1
7280,0.131803975,0.0,1,1,1
7281,0.102309145,0.0,1,1,1
7282,0.114161029,0.0,1,1,1
7283,0.104833916,0.0,1,1,1
7284,0.082145788,0.0,1,1,1
7285,0.184328884,0.0,1,1,1
7286,0.591941774,0.0,1,1,1
7287,0.684951186,0.0,1,1,1
7288,0.627752781,0.494417608,1,1,1
7289,0.514676034,0.760067463,1,1,1
7290,0.198120534,0.897056401,1,1,1
7291,0.094539165,0.980789781,1,1,1
7292,0.030441536,0.99473542,1,1,1
7293,0.028143404,0.997988343,1,1,1
7294,0.06698896,0.998899579,1,1,1
7295,0.115413427,0.912653565,1,1,1
7296,0.084076822,0.748200774,1,1,1
7297,0.100480519,0.449379206,1,1,1
7298,0.171941042,0.0,1,1,1
7299,0.197016001,0.0,1,1,1
7300,0.248994321,0.0,1,1,1
7301,0.216529965,0.0,1,1,1
7302,0.157748967,0.0,1,1,1
7303,0.35282436,0.0,1,1,1
7304,0.334825337,0.0,1,1,1
7305,0.39613381,0.0,1,1,1
7306,0.540103018,0.0,1,1,1
7307,0.687886119,0.0,1,1,1
7308,0.662069798,0.0,1,1,1
7309,0.741892695,0.0,1,1,1
7310,0.809990764,0.0,1,1,1
7311,0.770380497,0.0,1,1,1
7312,0.690071642,0.433965564,1,1,1
7313,0.521573544,0.718507648,1,1,1
7314,0.164386258,0.893344402,1,1,1
7315,0.081370711,0.971046329,1,1,1
7316,0.062629409,0.988901556,1,1,1
7317,0.092831835,0.990134358,1,1,1
7318,0.111211777,0.997273684,1,1,1
7319,0.105518982,0.913976073,1,1,1
7320,0.09282279,0.645956397,1,1,1
7321,0.105330206,0.358512133,1,1,1
7322,0.143043518,0.0,1,1,1
7323,0.297295541,0.0,1,1,1
7324,0.415275753,0.0,1,1,1
7325,0.626111627,0.0,1,1,1
7326,0.607644677,0.0,1,1,1
7327,0.607737184,0.0,1,1,1
7328,0.691012084,0.0,1,1,1
7329,0.712236941,0.0,1,1,1
7330,0.756186128,0.0,1,1,1
7331,0.750565529,0.0,1,1,1
7332,0.666167736,0.0,1,1,1
7333,0.629629374,0.0,1,1,1
7334,0.592194438,0.0,1,1,1
7335,0.571523964,0.0,1,1,1
7336,0.278918743,0.408261418,1,1,1
7337,0.144745603,0.670015931,1,1,1
7338,0.024582891,0.871659756,1,1,1
7339,0.0,0.972380757,1,1,1
7340,0.000704657,0.98533988,1,1,1
7341,0.029832397,0.98478514,1,1,1
7342,0.096231319,0.988976657,1,1,1
7343,0.128428534,0.901216388,1,1,1
7344,0.189859554,0.736502171,1,1,1
7345,0.081639081,0.463574409,1,1,1
7346,0.009051003,0.0,1,1,1
7347,0.008727767,0.0,1,1,1
7348,0.006615829,0.0,1,1,1
7349,0.056668937,0.0,1,1,1
7350,0.083858512,0.0,1,1,1
7351,0.039747555,0.0,1,1,1
7352,0.023748802,0.0,1,1,1
7353,0.02036012,0.0,1,1,1
7354,0.02026426,0.0,1,1,1
7355,0.011675678,0.0,1,1,1
7356,0.020268019,0.0,1,1,1
7357,0.028214354,0.0,1,1,1
7358,0.020640958,0.0,1,1,1
7359,0.013588358,0.0,1,1,1
7360,0.034224927,0.468008459,1,1,1
7361,0.034589369,0.735739827,1,1,1
7362,0.020175204,0.879743397,1,1,1
7363,0.015711036,0.953017831,1,1,1
7364,0.132132396,0.974184394,1,1,1
7365,0.231932804,0.982599258,1,1,1
7366,0.362835765,0.978898168,1,1,1
7367,0.168791413,0.885974944,1,1,1
7368,0.097608395,0.714571118,1,1,1
7369,0.20580028,0.44094184,1,1,1
7370,0.182382002,0.0,1,1,1
7371,0.045412403,0.0,1,1,1
7372,0.00994477,0.0,1,1,1
7373,0.120392844,0.0,1,1,1
7374,0.063077755,0.0,1,1,1
7375,0.053619988,0.0,1,1,1
7376,0.145656481,0.0,1,1,1
7377,0.099663094,0.0,1,1,1
7378,0.150309876,0.0,1,1,1
7379,0.203823701,0.0,1,1,1
7380,0.205334127,0.0,1,1,1
7381,0.125659898,0.0,1,1,1
7382,0.105221651,0.0,1,1,1
7383,0.174142629,0.0,1,1,1
7384,0.153639197,0.463226855,1,1,1
7385,0.251781404,0.729282796,1,1,1
7386,0.22527194,0.875429332,1,1,1
7387,0.31886524,0.964268088,1,1,1
7388,0.173903108,0.997557521,1,1,1
7389,0.155229121,0.999772787,1,1,1
7390,0.167483687,0.999985218,1,1,1
7391,0.243647382,0.91065073,1,1,1
7392,0.133711398,0.738975048,1,1,1
7393,0.166446328,0.46865052,1,1,1
7394,0.122593902,0.0,1,1,1
7395,0.073903434,0.0,1,1,1
7396,0.03829081,0.0,1,1,1
7397,0.076484278,0.0,1,1,1
7398,0.036703449,0.0,1,1,1
7399,0.056798413,0.0,1,1,1
7400,0.142510772,0.0,1,1,1
7401,0.184847772,0.0,1,1,1
7402,0.131146818,0.0,1,1,1
7403,0.17605114,0.0,1,1,1
7404,0.204892695,0.0,1,1,1
7405,0.116172329,0.0,1,1,1
7406,0.280693501,0.0,1,1,1
7407,0.18989712,0.0,1,1,1
7408,0.250997871,0.432130754,1,1,1
7409,0.14861469,0.680985749,1,1,1
7410,0.105139591,0.810326934,1,1,1
7411,0.218831718,0.877933025,1,1,1
7412,0.161295131,0.894918859,1,1,1
7413,0.243314415,0.898351789,1,1,1
7414,0.22802788,0.893885612,1,1,1
7415,0.18761304,0.786823988,1,1,1
7416,0.143054843,0.626440048,1,1,1
7417,0.157756671,0.369562119,1,1,1
7418,0.125453144,0.0,1,1,1
7419,0.072385266,0.0,1,1,1
7420,0.077510476,0.0,1,1,1
7421,0.110575758,0.0,1,1,1
7422,0.142878398,0.0,1,1,1
7423,0.176340282,0.0,1,1,1
7424,0.194762945,0.0,1,1,1
7425,0.216239274,0.0,1,1,1
7426,0.249792308,0.0,1,1,1
7427,0.280389607,0.0,1,1,1
7428,0.284319133,0.0,1,1,1
7429,0.234312877,0.0,1,1,1
7430,0.283159256,0.0,1,1,1
7431,0.283716977,0.0,1,1,1
7432,0.259612471,0.439157307,1,1,1
7433,0.127284169,0.679846644,1,1,1
7434,0.003805897,0.788586974,1,1,1
7435,0.027303044,0.851319671,1,1,1
7436,0.034849446,0.876480699,1,1,1
7437,0.066959143,0.874399185,1,1,1
7438,0.068413645,0.87623322,1,1,1
7439,0.081451431,0.774780989,1,1,1
7440,0.077265978,0.61864835,1,1,1
7441,0.021533154,0.365725279,1,1,1
7442,0.007662992,0.0,1,1,1
7443,0.011272074,0.0,1,1,1
7444,0.067094073,0.0,1,1,1
7445,0.123569049,0.0,1,1,1
7446,0.154317662,0.0,1,1,1
7447,0.188199788,0.0,1,1,1
7448,0.24759376,0.0,1,1,1
7449,0.240743399,0.0,1,1,1
7450,0.287581921,0.0,1,1,1
7451,0.338003665,0.0,1,1,1
7452,0.29944551,0.0,1,1,1
7453,0.283573419,0.0,1,1,1
7454,0.287635714,0.0,1,1,1
7455,0.261630535,0.0,1,1,1
7456,0.234775066,0.416835427,1,1,1
7457,0.105741672,0.625849903,1,1,1
7458,0.038573369,0.781188607,1,1,1
7459,0.028701881,0.850281119,1,1,1
7460,0.108253852,0.889354229,1,1,1
7461,0.130787686,0.888210297,1,1,1
7462,0.178416222,0.887501121,1,1,1
7463,0.128792942,0.783010662,1,1,1
7464,0.090566218,0.626570702,1,1,1
7465,0.10155192,0.370951563,1,1,1
7466,0.044380382,0.0,1,1,1
7467,0.009646793,0.0,1,1,1
7468,0.062839657,0.0,1,1,1
7469,0.079115622,0.0,1,1,1
7470,0.113651961,0.0,1,1,1
7471,0.148221165,0.0,1,1,1
7472,0.228306442,0.0,1,1,1
7473,0.285931438,0.0,1,1,1
7474,0.380843431,0.0,1,1,1
7475,0.386824787,0.0,1,1,1
7476,0.411321431,0.0,1,1,1
7477,0.478890657,0.0,1,1,1
7478,0.591262698,0.0,1,1,1
7479,0.648693562,0.0,1,1,1
7480,0.400756299,0.258138657,1,1,1
7481,0.19514519,0.393161535,1,1,1
7482,0.259422541,0.63690865,1,1,1
7483,0.309825599,0.77551055,1,1,1
7484,0.285968035,0.786062658,1,1,1
7485,0.222081393,0.690366387,1,1,1
7486,0.161012128,0.66092068,1,1,1
7487,0.183846593,0.646323562,1,1,1
7488,0.303699613,0.537083209,1,1,1
7489,0.165486097,0.308605433,1,1,1
7490,0.138645723,0.0,1,1,1
7491,0.275249153,0.0,1,1,1
7492,0.186502814,0.0,1,1,1
7493,0.351048321,0.0,1,1,1
7494,0.626808763,0.0,1,1,1
7495,0.702426195,0.0,1,1,1
7496,0.744045258,0.0,1,1,1
7497,0.770534635,0.0,1,1,1
7498,0.743216574,0.0,1,1,1
7499,0.754972339,0.0,1,1,1
7500,0.764320612,0.0,1,1,1
7501,0.782828748,0.0,1,1,1
7502,0.742010832,0.0,1,1,1
